"user 2 alpha","user 2 beta","user 6 alpha","user 6 beta","user 7 alpha","user 7 beta","user 8 alpha","user 8 beta","user 9 alpha","user 9 beta","user 12 alpha","user 12 beta","user 13 alpha","user 13 beta","user 16 alpha","user 16 beta","user 17 alpha","user 17 beta","SumBeta","SumAlpha","Alpha waves, Tutorial, all users","Beta waves, Tutorial, all users","LearnersAlpha","LearnersBeta","NonLearnersAlpha","NonLearnersBeta","(NonLearnersBeta) / 4","(NonLearnersAlpha) / 4","(LearnersAlpha) / 5","(LearnersBeta) / 5","LearnersAB","NonLearnesAB"
0.355360,0.311462,0.391703,0.345885,0.343466,0.354076,0.215380,0.350729,0.361251,0.363997,0.432729,0.342149,0.353422,0.342149,0.655670,0.356620,0.300129,0.349347,3.116416,3.409109,0.378790,0.346268,2.012562,1.703110,1.396548,1.413306,0.353326,0.349137,0.402512,0.340622,1.181698,0.988143
0.355795,0.311642,0.390264,0.346055,0.343426,0.354468,0.216349,0.350873,0.361213,0.365104,0.431496,0.341870,0.353453,0.341870,0.659634,0.354853,0.300770,0.349323,3.116060,3.412401,0.379156,0.346229,2.016727,1.701109,1.395674,1.414950,0.353738,0.348918,0.403345,0.340222,1.185537,0.986376
0.356256,0.311801,0.389030,0.346244,0.343449,0.354851,0.217269,0.350796,0.361032,0.365855,0.430376,0.341518,0.353444,0.341518,0.663330,0.353415,0.301455,0.349254,3.115250,3.415641,0.379516,0.346139,2.020675,1.699047,1.394966,1.416203,0.354051,0.348741,0.404135,0.339809,1.189299,0.985004
0.356762,0.311910,0.388032,0.346418,0.343526,0.355211,0.218138,0.350602,0.360667,0.366369,0.429406,0.341095,0.353356,0.341095,0.666999,0.352870,0.302215,0.349136,3.114706,3.419099,0.379900,0.346078,2.024659,1.697572,1.394440,1.417134,0.354283,0.348610,0.404932,0.339514,1.192679,0.983986
0.357339,0.311961,0.387250,0.346527,0.343635,0.355542,0.218951,0.350391,0.360079,0.366665,0.428601,0.340673,0.353163,0.340673,0.670462,0.352911,0.302996,0.348966,3.114309,3.422475,0.380275,0.346034,2.028515,1.696609,1.393960,1.417700,0.354425,0.348490,0.405703,0.339322,1.195629,0.983255
0.358025,0.311958,0.386609,0.346519,0.343753,0.355842,0.219707,0.350079,0.359240,0.366847,0.427956,0.340374,0.352867,0.340374,0.673224,0.353263,0.303761,0.348739,3.113996,3.425141,0.380571,0.346000,2.031778,1.696049,1.393363,1.417947,0.354487,0.348341,0.406356,0.339210,1.197948,0.982663
0.358865,0.311916,0.385888,0.346390,0.343867,0.356113,0.220413,0.349487,0.358133,0.366994,0.427460,0.340130,0.352479,0.340130,0.675241,0.353750,0.304508,0.348437,3.113347,3.426854,0.380762,0.345927,2.034459,1.695413,1.392396,1.417933,0.354483,0.348099,0.406892,0.339083,1.199978,0.981989
0.359892,0.311852,0.384789,0.346190,0.343973,0.356357,0.221103,0.348476,0.356731,0.367137,0.427097,0.339732,0.352013,0.339732,0.676855,0.354284,0.305256,0.348023,3.111782,3.427710,0.380857,0.345754,2.036961,1.694075,1.390749,1.417707,0.354427,0.347687,0.407392,0.338815,1.202403,0.980985
0.361029,0.311780,0.383223,0.345975,0.344072,0.356579,0.221848,0.347184,0.355002,0.367297,0.426837,0.339094,0.351482,0.339094,0.678313,0.354809,0.305996,0.347451,3.109262,3.427802,0.380867,0.345474,2.039510,1.691961,1.388292,1.417301,0.354325,0.347073,0.407902,0.338392,1.205412,0.979532
0.362071,0.311714,0.381267,0.345778,0.344157,0.356785,0.222660,0.346089,0.352929,0.367484,0.426650,0.338316,0.350904,0.338316,0.679606,0.355283,0.306729,0.346765,3.106528,3.426973,0.380775,0.345170,2.041891,1.689717,1.385082,1.416811,0.354203,0.346270,0.408378,0.337943,1.208422,0.977605
0.362976,0.311659,0.378972,0.345638,0.344211,0.356982,0.223538,0.345436,0.350526,0.367682,0.426510,0.337572,0.350306,0.337572,0.680662,0.355687,0.307492,0.346124,3.104351,3.425194,0.380577,0.344928,2.043992,1.687925,1.381202,1.416426,0.354107,0.345300,0.408798,0.337585,1.210950,0.975132
0.363748,0.311622,0.376334,0.345596,0.344203,0.357178,0.224474,0.345162,0.347821,0.367865,0.426399,0.336990,0.349722,0.336990,0.681533,0.355991,0.308281,0.345578,3.102972,3.422515,0.380279,0.344775,2.045876,1.686754,1.376639,1.416217,0.354054,0.344160,0.409175,0.337351,1.212907,0.972053
0.364401,0.311604,0.373318,0.345622,0.344108,0.357381,0.225463,0.345124,0.344836,0.368016,0.426297,0.336606,0.349171,0.336606,0.682326,0.356173,0.309038,0.345098,3.102230,3.418959,0.379884,0.344692,2.047659,1.686114,1.371300,1.416116,0.354029,0.342825,0.409532,0.337223,1.214425,0.968353
0.364956,0.311604,0.369873,0.345636,0.343928,0.357600,0.226498,0.345247,0.341601,0.368119,0.426183,0.336395,0.348671,0.336395,0.683090,0.356238,0.309718,0.344659,3.101893,3.414518,0.379391,0.344655,2.049398,1.685878,1.365120,1.416014,0.354004,0.341280,0.409880,0.337176,1.215626,0.964058
0.365430,0.311619,0.366797,0.345556,0.343695,0.357847,0.227575,0.345487,0.338150,0.368164,0.426052,0.336306,0.348237,0.336306,0.683819,0.356207,0.310341,0.344254,3.101746,3.410095,0.378899,0.344638,2.051112,1.685925,1.358983,1.415821,0.353955,0.339746,0.410222,0.337185,1.216609,0.959855
0.365840,0.311648,0.364299,0.345317,0.343457,0.358132,0.228696,0.345809,0.334551,0.368146,0.425919,0.336296,0.347879,0.336296,0.684530,0.356097,0.310935,0.343893,3.101635,3.406106,0.378456,0.344626,2.052864,1.686146,1.353242,1.415489,0.353872,0.338311,0.410573,0.337229,1.217489,0.956025
0.366200,0.311687,0.362168,0.345058,0.343275,0.358467,0.229869,0.346198,0.330939,0.368073,0.425808,0.336334,0.347594,0.336334,0.685211,0.355908,0.311437,0.343594,3.101653,3.402500,0.378056,0.344628,2.054682,1.686461,1.347818,1.415191,0.353798,0.336955,0.410936,0.337292,1.218339,0.952393
0.366518,0.311730,0.360210,0.345575,0.343217,0.358861,0.231101,0.346648,0.327453,0.367946,0.425748,0.336393,0.347370,0.336393,0.685747,0.355631,0.311855,0.343369,3.102545,3.399219,0.377691,0.344727,2.056484,1.686795,1.342735,1.415751,0.353938,0.335684,0.411297,0.337359,1.219167,0.948426
0.366804,0.311769,0.358407,0.347267,0.343345,0.359326,0.232390,0.347105,0.324191,0.367758,0.425762,0.336452,0.347190,0.336452,0.686065,0.355242,0.312322,0.343238,3.104609,3.396476,0.377386,0.344957,2.058211,1.687020,1.338265,1.417589,0.354397,0.334566,0.411642,0.337404,1.220027,0.944043
0.367063,0.311795,0.356732,0.348076,0.343668,0.359866,0.233724,0.347492,0.321230,0.367512,0.425870,0.336496,0.347036,0.336496,0.686219,0.354750,0.312924,0.343252,3.105736,3.394466,0.377163,0.345082,2.059912,1.687030,1.334554,1.418707,0.354677,0.333639,0.411982,0.337406,1.221029,0.940684
0.367302,0.311801,0.355102,0.348479,0.344119,0.360479,0.235090,0.347707,0.318632,0.367228,0.426083,0.336521,0.346882,0.336521,0.686270,0.354258,0.313766,0.343517,3.106509,3.393247,0.377027,0.345168,2.061627,1.686806,1.331620,1.419703,0.354926,0.332905,0.412325,0.337361,1.222207,0.937957
0.367523,0.311782,0.353377,0.348724,0.344596,0.361148,0.236480,0.347631,0.316413,0.366946,0.426404,0.336530,0.346694,0.336530,0.686236,0.353865,0.314980,0.344123,3.107278,3.392704,0.376967,0.345253,2.063338,1.686337,1.329366,1.420941,0.355235,0.332341,0.412668,0.337267,1.223563,0.935553
0.367733,0.311741,0.351350,0.348814,0.345008,0.361847,0.237894,0.347135,0.314523,0.366701,0.426826,0.336534,0.346428,0.336534,0.686126,0.353625,0.316509,0.344955,3.107885,3.392397,0.376933,0.345321,2.065007,1.685568,1.327390,1.422317,0.355579,0.331847,0.413001,0.337114,1.225110,0.933259
0.367933,0.311688,0.348724,0.348798,0.345295,0.362546,0.239334,0.346131,0.312878,0.366536,0.427347,0.336548,0.346025,0.336548,0.685941,0.353560,0.318178,0.345708,3.108063,3.391655,0.376851,0.345340,2.066579,1.684475,1.325075,1.423588,0.355897,0.331269,0.413316,0.336895,1.226839,0.930800
0.368125,0.311636,0.345144,0.348687,0.345451,0.363227,0.240801,0.344776,0.311408,0.366519,0.427964,0.336585,0.345428,0.336585,0.685686,0.353657,0.319891,0.346180,3.107852,3.389899,0.376655,0.345317,2.068005,1.683238,1.321895,1.424613,0.356153,0.330474,0.413601,0.336648,1.228587,0.927897
0.368313,0.311595,0.340450,0.348493,0.345516,0.363883,0.242295,0.343622,0.310082,0.366703,0.428671,0.336652,0.344595,0.336652,0.685369,0.353873,0.321514,0.346336,3.107808,3.386804,0.376312,0.345312,2.069242,1.682393,1.317561,1.425414,0.356354,0.329390,0.413848,0.336479,1.229940,0.924336
0.368496,0.311571,0.334821,0.348229,0.345522,0.364513,0.243816,0.342982,0.308892,0.367084,0.429446,0.336745,0.343515,0.336745,0.685004,0.354172,0.322885,0.346254,3.108294,3.382395,0.375822,0.345366,2.070276,1.682214,1.312119,1.426080,0.356520,0.328030,0.414055,0.336443,1.230685,0.920088
0.368675,0.311564,0.328477,0.347896,0.345461,0.365121,0.245358,0.342765,0.307828,0.367640,0.430269,0.336846,0.342219,0.336846,0.684605,0.354534,0.324079,0.346035,3.109248,3.376970,0.375219,0.345472,2.071126,1.682556,1.305844,1.426692,0.356673,0.326461,0.414225,0.336511,1.230940,0.915295
0.368849,0.311571,0.321522,0.347476,0.345316,0.365709,0.246907,0.342825,0.306865,0.368368,0.431129,0.336931,0.340756,0.336931,0.684187,0.354936,0.325184,0.345735,3.110483,3.370716,0.374524,0.345609,2.071829,1.683196,1.298887,1.427287,0.356822,0.324722,0.414366,0.336639,1.230890,0.910039
0.369017,0.311585,0.313997,0.346936,0.345114,0.366276,0.248440,0.343089,0.305992,0.369268,0.432011,0.336979,0.339172,0.336979,0.683767,0.355356,0.326207,0.345390,3.111858,3.363718,0.373746,0.345762,2.072407,1.683988,1.291311,1.427870,0.356968,0.322828,0.414481,0.336798,1.230654,0.904362
0.369174,0.311599,0.305995,0.346173,0.344942,0.366820,0.249932,0.343495,0.305226,0.370343,0.432889,0.336976,0.337504,0.336976,0.683362,0.355786,0.327125,0.345050,3.113218,3.356149,0.372905,0.345913,2.072861,1.684832,1.283287,1.428386,0.357096,0.320822,0.414572,0.336966,1.230307,0.898418
0.369317,0.311607,0.299069,0.345157,0.344940,0.367336,0.251365,0.344002,0.304578,0.371364,0.433733,0.336926,0.335787,0.336926,0.682989,0.356220,0.327928,0.344772,3.114312,3.349707,0.372190,0.346035,2.073191,1.685683,1.276515,1.428629,0.357157,0.319129,0.414638,0.337137,1.229882,0.893524
0.369439,0.311605,0.293956,0.344180,0.345247,0.367818,0.252732,0.344629,0.304038,0.372105,0.434512,0.336852,0.334052,0.336852,0.682660,0.356646,0.328623,0.344594,3.115280,3.345259,0.371695,0.346142,2.073395,1.686584,1.271864,1.428697,0.357174,0.317966,0.414679,0.337317,1.229346,0.890227
0.369531,0.311591,0.290089,0.343469,0.345806,0.368256,0.254032,0.345445,0.303589,0.372655,0.435188,0.336777,0.332322,0.336777,0.682385,0.357048,0.329247,0.344538,3.116556,3.342188,0.371354,0.346284,2.073458,1.687637,1.268730,1.428918,0.357230,0.317182,0.414692,0.337527,1.228616,0.887895
0.369581,0.311564,0.287138,0.343551,0.346630,0.368641,0.255273,0.346494,0.303214,0.373077,0.435719,0.336722,0.330614,0.336722,0.682172,0.357368,0.329853,0.344640,3.118779,3.340194,0.371133,0.346531,2.073359,1.688870,1.266835,1.429909,0.357477,0.316709,0.414672,0.337774,1.227661,0.885955
0.369576,0.311528,0.284923,0.344238,0.347830,0.368964,0.256454,0.347663,0.302887,0.373384,0.436076,0.336700,0.328936,0.336700,0.682028,0.357520,0.330418,0.344926,3.121623,3.339128,0.371014,0.346847,2.073070,1.690111,1.266058,1.431512,0.357878,0.316514,0.414614,0.338022,1.226588,0.884420
0.369502,0.311486,0.283337,0.344739,0.349268,0.369213,0.257504,0.348679,0.302576,0.373568,0.436254,0.336716,0.327291,0.336716,0.681947,0.357491,0.330774,0.345369,3.123978,3.338454,0.370939,0.347109,2.072498,1.691089,1.265956,1.432889,0.358222,0.316489,0.414500,0.338218,1.225541,0.883499
0.369347,0.311441,0.282316,0.345002,0.350574,0.369378,0.258411,0.349345,0.302262,0.373624,0.436265,0.336770,0.325680,0.336770,0.681910,0.357277,0.330880,0.345899,3.125506,3.337648,0.370850,0.347278,2.071614,1.691602,1.266033,1.433903,0.358476,0.316508,0.414323,0.338320,1.224646,0.882928
0.369108,0.311398,0.281821,0.345106,0.351411,0.369452,0.259170,0.349655,0.301941,0.373564,0.436138,0.336859,0.324103,0.336859,0.681895,0.356867,0.330867,0.346440,3.126200,3.336454,0.370717,0.347356,2.070414,1.691637,1.266039,1.434562,0.358641,0.316510,0.414083,0.338327,1.223911,0.882527
0.368786,0.311362,0.281833,0.345115,0.351742,0.369428,0.259780,0.349702,0.301605,0.373415,0.435939,0.336983,0.322555,0.336983,0.681879,0.356314,0.330797,0.346874,3.126177,3.334914,0.370546,0.347353,2.068938,1.691345,1.265976,1.434831,0.358708,0.316494,0.413788,0.338269,1.223250,0.882317
0.368388,0.311335,0.282340,0.345084,0.351694,0.369302,0.260241,0.349574,0.301232,0.373208,0.435756,0.337143,0.321028,0.337143,0.681836,0.355735,0.330661,0.347107,3.125630,3.333177,0.370353,0.347292,2.067250,1.690929,1.265927,1.434701,0.358675,0.316482,0.413450,0.338186,1.222552,0.882363
0.367923,0.311320,0.283292,0.345046,0.351412,0.369078,0.260564,0.349318,0.300800,0.372970,0.435637,0.337321,0.319513,0.337321,0.681741,0.355175,0.330471,0.347147,3.124697,3.331353,0.370150,0.347189,2.065378,1.690456,1.265975,1.434241,0.358560,0.316494,0.413076,0.338091,1.221787,0.882680
0.367395,0.311319,0.284574,0.345022,0.350999,0.368763,0.260760,0.348974,0.300313,0.372724,0.435602,0.337487,0.318000,0.337487,0.681570,0.354628,0.330290,0.347047,3.123450,3.329503,0.369945,0.347050,2.063327,1.689894,1.266176,1.433555,0.358389,0.316544,0.412665,0.337979,1.220980,0.883242
0.366809,0.311328,0.286044,0.345022,0.350512,0.368371,0.260845,0.348553,0.299790,0.372495,0.435666,0.337601,0.316482,0.337601,0.681298,0.354098,0.330151,0.346856,3.121924,3.327597,0.369733,0.346880,2.061100,1.689181,1.266497,1.432744,0.358186,0.316624,0.412220,0.337836,1.220177,0.883967
0.366177,0.311344,0.287595,0.345050,0.350001,0.367923,0.260837,0.348036,0.299241,0.372314,0.435849,0.337634,0.314948,0.337634,0.680910,0.353604,0.330048,0.346614,3.120153,3.325606,0.369512,0.346684,2.058722,1.688252,1.266884,1.431901,0.357975,0.316721,0.411744,0.337650,1.219440,0.884757
0.365530,0.311362,0.289160,0.345104,0.349521,0.367446,0.260763,0.347402,0.298674,0.372204,0.436165,0.337574,0.313384,0.337574,0.680401,0.353186,0.330035,0.346360,3.118213,3.323634,0.369293,0.346468,2.056244,1.687099,1.267390,1.431114,0.357778,0.316848,0.411249,0.337420,1.218804,0.885597
0.364939,0.311376,0.290686,0.345174,0.349128,0.366966,0.260640,0.346655,0.298099,0.372123,0.436612,0.337440,0.311773,0.337440,0.679783,0.352881,0.330236,0.346133,3.116188,3.321896,0.369100,0.346243,2.053747,1.685791,1.268150,1.430397,0.357599,0.317037,0.410749,0.337158,1.218269,0.886572
0.364543,0.311380,0.292107,0.345244,0.348883,0.366512,0.260477,0.345806,0.297519,0.372051,0.437175,0.337273,0.310097,0.337273,0.679092,0.352720,0.330716,0.345965,3.114223,3.320611,0.368957,0.346025,2.051385,1.684452,1.269226,1.429771,0.357443,0.317307,0.410277,0.336890,1.217835,0.887713
0.364562,0.311371,0.293354,0.345295,0.348863,0.366103,0.260313,0.344851,0.296925,0.372024,0.437852,0.337130,0.308332,0.337130,0.678381,0.352726,0.331384,0.345874,3.112503,3.319966,0.368885,0.345834,2.049440,1.683207,1.270526,1.429296,0.357324,0.317632,0.409888,0.336641,1.217580,0.888917
0.365293,0.311347,0.294375,0.345309,0.349149,0.365755,0.260218,0.343801,0.296306,0.372089,0.438649,0.337055,0.306448,0.337055,0.677655,0.352905,0.332141,0.345876,3.111192,3.320234,0.368915,0.345688,2.048263,1.682163,1.271971,1.429029,0.357257,0.317993,0.409653,0.336433,1.217637,0.890094
0.367059,0.311309,0.295133,0.345263,0.349782,0.365478,0.260249,0.342708,0.295654,0.372282,0.439567,0.337072,0.304413,0.337072,0.676915,0.353224,0.333040,0.345979,3.110386,3.321813,0.369090,0.345598,2.048203,1.681384,1.273609,1.429002,0.357251,0.318402,0.409641,0.336277,1.218165,0.891258
0.369054,0.311260,0.295602,0.345142,0.350703,0.365275,0.260436,0.341582,0.294945,0.372608,0.440591,0.337180,0.302195,0.337180,0.676162,0.353607,0.334203,0.346175,3.110008,3.323891,0.369321,0.345556,2.048438,1.680808,1.275453,1.429200,0.357300,0.318863,0.409688,0.336162,1.218722,0.892425
0.370858,0.311201,0.295777,0.344961,0.351766,0.365146,0.260789,0.340452,0.294148,0.373017,0.441699,0.337354,0.299763,0.337354,0.675396,0.353969,0.335613,0.346441,3.109895,3.325808,0.369534,0.345544,2.048504,1.680330,1.277304,1.429565,0.357391,0.319326,0.409701,0.336066,1.219108,0.893491
0.372533,0.311135,0.295666,0.344754,0.352789,0.365089,0.261313,0.339354,0.293267,0.373423,0.442876,0.337549,0.297094,0.337549,0.674612,0.354240,0.336973,0.346743,3.109835,3.327121,0.369680,0.345537,2.048427,1.679826,1.278694,1.430009,0.357502,0.319674,0.409685,0.335965,1.219428,0.894186
0.374143,0.311062,0.295285,0.344517,0.353641,0.365098,0.262006,0.338314,0.292327,0.373737,0.444103,0.337706,0.294189,0.337706,0.673801,0.354384,0.338262,0.347043,3.109567,3.327756,0.369751,0.345507,2.048241,1.679172,1.279515,1.430395,0.357599,0.319879,0.409648,0.335834,1.219793,0.894519
0.375741,0.310976,0.294670,0.344248,0.354257,0.365168,0.262862,0.337324,0.291351,0.373886,0.445344,0.337770,0.291064,0.337770,0.672967,0.354404,0.339387,0.347300,3.108848,3.327643,0.369738,0.345428,2.047977,1.678245,1.279666,1.430602,0.357651,0.319916,0.409595,0.335649,1.220309,0.894494
0.377391,0.310866,0.293889,0.343975,0.354524,0.365293,0.263866,0.336352,0.290363,0.373810,0.446551,0.337697,0.287713,0.337697,0.672124,0.354328,0.340136,0.347479,3.107496,3.326556,0.369617,0.345277,2.047645,1.676939,1.278911,1.430557,0.357639,0.319728,0.409529,0.335388,1.221061,0.893995
0.379186,0.310707,0.293031,0.343734,0.354446,0.365464,0.264996,0.335362,0.289395,0.373484,0.447673,0.337461,0.284134,0.337461,0.671279,0.354181,0.340487,0.347565,3.105418,3.324627,0.369403,0.345046,2.047268,1.675171,1.277358,1.430247,0.357562,0.319340,0.409454,0.335034,1.222125,0.893103
0.381237,0.310492,0.292176,0.343555,0.354149,0.365675,0.266231,0.334334,0.288464,0.372928,0.448656,0.337085,0.280543,0.337085,0.670433,0.353979,0.340638,0.347555,3.102689,3.322526,0.369170,0.344743,2.047099,1.672976,1.275427,1.429713,0.357428,0.318857,0.409420,0.334595,1.223628,0.892086
0.383605,0.310281,0.291372,0.343451,0.353735,0.365916,0.267549,0.333246,0.287575,0.372179,0.449466,0.336648,0.276975,0.336648,0.669588,0.353727,0.340704,0.347454,3.099549,3.320569,0.368952,0.344394,2.047182,1.670549,1.273387,1.429000,0.357250,0.318347,0.409436,0.334110,1.225455,0.891104
0.386227,0.310129,0.290637,0.343422,0.353226,0.366180,0.268933,0.332083,0.286737,0.371265,0.450109,0.336248,0.273625,0.336248,0.668745,0.353414,0.340630,0.347277,3.096266,3.318869,0.368763,0.344030,2.047639,1.668122,1.271230,1.428144,0.357036,0.317808,0.409528,0.333624,1.227512,0.890127
0.388944,0.310036,0.289977,0.343463,0.352633,0.366455,0.270365,0.330863,0.285973,0.370253,0.450644,0.335957,0.270561,0.335957,0.667907,0.353033,0.340370,0.347049,3.093067,3.317373,0.368597,0.343674,2.048421,1.665847,1.268953,1.427220,0.356805,0.317238,0.409684,0.333169,1.229657,0.889108
0.391618,0.309985,0.289381,0.343569,0.352084,0.366734,0.271827,0.329642,0.285331,0.369251,0.451120,0.335814,0.267771,0.335814,0.667085,0.352592,0.339992,0.346801,3.090202,3.316208,0.368468,0.343356,2.049420,1.663847,1.266788,1.426355,0.356589,0.316697,0.409884,0.332769,1.231736,0.888130
0.394182,0.309964,0.288826,0.343736,0.351663,0.367005,0.273298,0.328500,0.284839,0.368335,0.451559,0.335828,0.265233,0.335828,0.666286,0.352104,0.339591,0.346563,3.087862,3.315476,0.368386,0.343096,2.050558,1.662224,1.264919,1.425638,0.356409,0.316230,0.410112,0.332445,1.233623,0.887265
0.396613,0.309961,0.288272,0.343955,0.351336,0.367259,0.274753,0.327489,0.284489,0.367534,0.451975,0.335987,0.262917,0.335987,0.665513,0.351612,0.339184,0.346365,3.086149,3.315053,0.368339,0.342905,2.051771,1.661036,1.263282,1.425113,0.356278,0.315820,0.410354,0.332207,1.235236,0.886443
0.398897,0.309969,0.287668,0.344216,0.351058,0.367486,0.276167,0.326638,0.284278,0.366875,0.452378,0.336262,0.260789,0.336262,0.664955,0.351211,0.338766,0.346234,3.085151,3.314954,0.368328,0.342795,2.053185,1.660341,1.261770,1.424810,0.356203,0.315442,0.410637,0.332068,1.236605,0.885570
0.401029,0.309980,0.286951,0.344504,0.350802,0.367676,0.277505,0.325954,0.284197,0.366407,0.452779,0.336613,0.258827,0.336613,0.664776,0.351012,0.338314,0.346184,3.084943,3.315180,0.368353,0.342771,2.054915,1.660171,1.260265,1.424772,0.356193,0.315066,0.410983,0.332034,1.237773,0.884538
0.403005,0.309988,0.286069,0.344801,0.350564,0.367820,0.278734,0.325447,0.284215,0.366184,0.453188,0.336987,0.257020,0.336987,0.665035,0.351026,0.337738,0.346220,3.085459,3.315569,0.368397,0.342829,2.056983,1.660434,1.258586,1.425024,0.356256,0.314646,0.411397,0.332087,1.238822,0.883203
0.404818,0.309984,0.285002,0.345080,0.350348,0.367907,0.279820,0.325136,0.284296,0.366209,0.453618,0.337320,0.255358,0.337320,0.665783,0.351169,0.336909,0.346330,3.086455,3.315952,0.368439,0.342939,2.059397,1.660929,1.256555,1.425526,0.356381,0.314139,0.411879,0.332186,1.239906,0.881468
0.406420,0.309960,0.283841,0.345309,0.350164,0.367929,0.280734,0.325059,0.284422,0.366437,0.454081,0.337553,0.253834,0.337553,0.667085,0.351235,0.335800,0.346498,3.087533,3.316382,0.368487,0.343059,2.062155,1.661361,1.254227,1.426173,0.356543,0.313557,0.412431,0.332272,1.241245,0.879436
0.407752,0.309912,0.282718,0.345466,0.350019,0.367877,0.281450,0.325264,0.284589,0.366810,0.454600,0.337646,0.252451,0.337646,0.669054,0.351157,0.334489,0.346697,3.088475,3.317120,0.368569,0.343164,2.065305,1.661625,1.251814,1.426850,0.356713,0.312954,0.413061,0.332325,1.242943,0.877327
0.408818,0.309838,0.281653,0.345550,0.349921,0.367744,0.281948,0.325798,0.284797,0.367260,0.455200,0.337581,0.251213,0.337581,0.671775,0.351161,0.332998,0.346897,3.089409,3.318323,0.368703,0.343268,2.068954,1.661958,1.249370,1.427450,0.356863,0.312342,0.413791,0.332392,1.244889,0.875246
